id,Volume,Good Type,Business Type,Start Business ID,End Business ID,Distance,Price
728,8,5,1,24,7,25052.08,224
729,12,3,1,16,31,39963.92,400
730,5,1,1,10,24,17113.42,86
731,10,1,1,22,20,4803.67,100
732,13,5,1,27,22,13717.08,233
733,1,5,1,26,5,13816.67,47.8
734,12,5,1,5,15,11743.50,170
735,10,3,1,1,24,14312.42,320
736,10,5,1,22,16,12645.42,182
737,8,1,1,25,25,3251.83,32
738,8,1,1,25,6,7694.08,36
739,10,1,1,12,24,18633.08,161.4
740,5,5,1,26,24,9233.75,56
741,8,1,1,1,1,1788.17,33
742,18,5,1,20,26,7893.92,120
743,8,5,1,22,20,10054.00,82
744,5,1,1,28,22,9496.33,140
745,12,3,1,22,22,2317.50,85.6
746,5,1,1,19,3,10382.75,146
747,10,1,2,24,31,25153.25,19
748,12,3,1,23,23,11120.17,142
749,11,4,1,1,3,16272.75,250
750,12,3,1,32,26,3011.58,76
751,5,3,1,32,32,2039.50,35
752,8,1,1,22,19,15432.67,118
753,8,1,1,24,32,3487.83,44
754,12,3,1,32,22,18935.75,284
755,8,1,1,32,24,7499.92,80
756,9,5,1,22,26,16481.33,100
757,12,5,1,22,8,33845.83,420
758,5,1,1,17,17,370.42,17
759,8,1,1,22,19,15643.83,120
760,16,1,1,25,25,937.00,34
761,2,1,1,26,3,12649.92,67
762,14,1,1,25,12,5888.08,68
763,8,1,1,27,32,5174.58,54
764,12,3,1,30,30,248.67,26
765,16,1,1,24,5,7405.25,90
766,5,1,1,27,32,4501.33,52
767,12,5,1,7,25,9772.08,152
768,12,3,1,32,31,23487.58,340
769,1,5,1,25,5,19925.75,62.8
770,10,3,1,26,24,10033.08,96
771,8,1,1,22,28,9204.83,104
772,8,5,1,26,32,1716.25,26
773,8,3,1,25,10,2590.75,42.2
774,12,3,1,30,26,12342.42,160
775,12,3,1,17,30,14085.17,180
776,12,5,1,26,7,25935.42,546
777,12,3,1,32,22,18151.00,380
778,12,3,1,1,32,11234.75,140
779,16,3,1,22,22,1167.92,80
780,8,5,1,19,19,1188.50,28.6
781,1,1,1,1,22,8311.42,44
782,8,3,2,24,22,21164.83,120
783,12,5,1,22,22,4086.00,50
784,12,5,1,32,6,13858.08,222
785,10,1,1,30,25,22623.25,280
786,5,1,1,17,3,5853.17,36
787,5,1,1,22,3,14933.92,86
788,5,1,1,7,7,7969.25,133.4
789,12,5,1,22,5,24708.75,244
790,8,1,1,6,6,3184.08,85.4
791,1,5,1,26,31,26839.17,104
792,5,1,1,17,1,11651.92,62
793,8,1,1,28,17,4185.92,54
794,4,1,1,10,17,7075.08,44
795,8,1,1,22,26,13837.25,100
796,12,3,1,1,31,32377.42,440
797,12,3,1,27,32,1661.50,48
798,12,1,1,22,5,24394.25,228
799,8,5,1,20,25,16527.50,166
800,6,5,1,5,19,14016.08,74
801,10,1,1,19,19,2942.17,71
802,8,1,1,27,32,5169.25,38
803,8,1,1,17,3,2701.33,42
804,8,5,1,22,22,4100.83,40
805,8,1,1,26,19,5299.58,96
806,12,5,1,22,5,25086.25,258
807,0,3,2,25,11,23760.25,24
808,10,1,1,32,12,18126.50,280
809,8,1,1,25,25,3388.08,54
810,5,1,1,22,17,12285.92,86
811,5,1,1,17,17,1080.58,16
812,1,1,1,1,1,742.83,24
813,1,1,1,22,20,9935.83,48
814,8,5,1,26,19,1813.67,36
815,8,1,1,17,17,5203.17,76
816,8,1,1,22,22,1644.00,32
817,8,3,1,32,20,8279.25,100
818,5,1,1,32,32,2146.08,24
819,8,1,1,22,32,17498.33,152
820,10,5,1,32,25,21640.25,320
821,8,1,1,28,28,239.67,16
822,10,1,1,22,28,9734.17,132
823,2,5,1,30,19,12820.00,124
824,8,1,1,22,7,18593.50,230
825,8,5,1,17,17,3443.42,39.6
826,12,3,2,26,10,19165.00,110
827,12,1,1,32,22,16767.08,260
828,12,5,1,22,15,35577.50,369.6
829,14,1,1,1,19,10227.50,94
830,10,1,1,22,3,17548.33,196
831,8,5,1,22,22,2116.58,29
832,5,1,1,22,26,16794.67,76
833,10,3,1,1,3,16167.08,130
834,2,1,1,27,26,5215.58,40
835,10,1,1,9,11,7422.83,562.4
836,16,5,1,11,11,3180.00,101
837,16,1,1,32,24,7810.33,90
838,8,1,1,19,19,1788.50,27.6
839,8,1,1,1,22,7856.75,125
840,16,1,1,3,23,34652.08,510
841,1,1,1,5,28,16194.33,86
842,5,1,1,32,32,1819.33,16
843,1,1,1,17,17,2812.50,32
844,1,1,1,17,28,2291.08,26
845,12,3,1,32,7,26810.67,400
846,12,5,1,22,15,35577.50,369.4
847,8,1,1,22,10,15432.42,142
848,12,5,1,19,3,10717.83,174
849,5,1,1,22,22,2444.00,26
850,8,1,1,24,24,2635.00,24
851,8,1,1,22,28,8044.08,96
852,8,1,1,17,17,5203.17,76
853,10,1,1,22,25,19016.67,260
854,12,5,1,22,32,16061.50,158
855,5,1,1,22,11,21493.42,112
856,12,3,1,26,28,11903.25,280
857,14,5,1,27,19,4613.17,40
858,9,5,1,22,32,17519.58,124
859,5,1,1,22,19,14271.33,84
860,13,5,1,17,1,12392.50,190
861,0,3,2,30,12,15544.17,100
862,8,1,1,25,7,9730.83,124
863,4,5,1,22,32,16751.08,67.6
864,14,1,1,22,22,2247.50,32
865,8,5,1,5,26,13561.08,80
866,10,1,1,22,32,15060.83,190
867,8,1,1,26,19,1839.67,32
868,8,1,1,10,11,17602.67,144
869,16,1,1,11,7,25068.17,250
870,5,1,1,6,6,2656.83,31.4
871,2,5,1,5,24,7306.33,44
872,5,1,1,22,28,6693.17,56
873,5,1,2,32,22,17524.50,58
874,12,5,1,25,16,6710.00,160
875,8,1,1,32,27,4647.75,60
876,8,1,1,22,32,15107.83,114
877,12,5,1,5,24,5521.75,70
878,8,5,1,24,22,21789.17,240
879,0,3,2,17,19,12654.33,26.8
880,10,1,1,10,12,19557.50,221
881,12,3,1,25,1,22079.92,250
882,5,3,1,32,30,11070.75,160
883,8,1,1,19,20,9353.67,126
884,8,1,1,22,16,16741.00,144
885,8,1,2,25,28,13092.50,76
886,5,1,1,16,24,19007.83,92
887,5,1,1,32,24,5446.33,38
888,8,1,1,22,26,16253.58,84
889,1,1,1,30,22,22790.08,52
890,12,3,1,26,22,20014.92,300
891,8,1,1,22,22,2076.83,36
892,5,1,1,10,25,3352.25,30
893,8,5,1,32,19,2961.67,32
894,14,5,1,22,32,16754.25,100
895,1,3,2,24,3,9904.25,20
896,8,5,1,17,17,1075.67,18.6
897,8,3,1,32,26,3718.17,36
898,14,5,1,22,26,17043.08,83
899,8,1,3,27,10,13739.42,230
900,5,1,1,22,22,4700.50,22
901,15,1,1,17,17,4756.17,30
902,16,5,2,15,25,30296.50,52
903,12,5,1,5,31,13476.25,206
904,9,5,1,22,10,14958.92,199
905,16,1,1,24,22,21748.08,360
906,8,5,1,1,11,20477.08,156
907,8,1,1,32,32,2574.50,28
908,10,1,1,9,11,7422.83,152
909,5,1,1,20,32,6120.92,48
910,12,3,1,32,7,24367.50,300
911,8,1,1,22,22,3574.58,40
912,5,1,1,25,4,15044.83,92
913,8,5,1,30,19,13012.25,106
914,16,1,1,32,1,9098.42,156
915,12,3,1,22,22,5819.75,120
916,10,3,1,32,9,13876.75,540
917,15,5,1,1,26,10792.75,52
918,8,3,1,32,32,3235.00,18
919,10,1,1,16,24,25789.17,184
920,1,1,1,22,26,16248.33,68
921,8,1,1,32,17,8412.58,98
922,5,1,1,9,32,11237.42,94
923,1,3,1,25,11,17941.08,60
924,8,1,1,28,28,80.83,13
925,8,5,1,32,30,10711.67,104
926,16,1,1,31,11,16342.00,678.8
927,0,3,2,24,24,2032.67,30.4
928,8,1,1,25,7,9431.50,136
929,8,1,1,19,26,3960.92,36
930,10,5,3,3,31,20664.17,260
931,8,2,1,32,19,3162.67,35
932,14,1,1,8,15,5133.67,62
933,5,1,1,1,32,14761.00,76
934,10,3,1,1,24,17554.75,184
935,8,3,1,32,19,2810.25,36
936,8,1,1,17,24,11077.42,56
937,8,1,2,30,28,17073.42,50
938,12,5,1,22,15,35577.50,369.4
939,8,5,1,1,1,730.67,18
940,1,5,1,24,4,22801.67,144
941,1,1,2,19,27,4657.42,21
942,12,3,1,26,3,10080.42,170
943,8,5,1,22,22,2116.58,28
944,5,1,1,20,24,14059.25,112
945,10,1,1,12,1,27016.83,331
946,1,1,1,22,30,24169.42,108
947,0,3,2,25,1,23055.50,140
948,12,3,1,22,5,24267.83,340
949,12,5,1,10,22,15637.25,190
950,8,1,1,30,6,11746.75,124
951,8,5,1,22,22,8230.58,86
952,14,5,1,22,19,14218.08,82
953,5,1,1,19,32,3111.25,34
954,8,1,1,19,26,2476.58,32
955,8,5,1,24,17,9341.08,133
956,10,1,1,3,5,7028.92,78
957,1,5,1,22,4,7671.25,50
958,5,1,1,22,9,19365.92,90
959,10,1,1,10,6,7793.83,146
960,10,1,1,12,14,11907.08,160
961,11,4,1,27,1,11592.58,184
962,8,1,1,28,28,496.58,16
963,1,1,1,25,25,5206.00,15
964,10,1,1,22,5,24303.25,164
965,8,5,1,19,26,5705.25,40
966,12,3,1,32,20,7173.42,156
967,12,3,1,32,12,28619.17,460
968,8,5,1,26,5,13321.25,48
969,10,1,1,24,7,25614.67,500
970,14,5,1,32,32,2932.83,32
971,8,5,1,22,22,282.00,11
972,5,1,1,22,22,2222.75,36
973,6,1,1,32,32,2858.92,26
974,5,1,1,12,12,7856.67,60
975,8,5,2,24,9,9221.00,22
976,8,1,1,22,10,15657.42,164
977,12,3,1,30,30,248.67,26
978,0,1,2,30,11,3367.75,68
979,8,1,2,19,15,29267.25,52
980,10,1,1,11,22,23771.42,370
981,8,2,1,32,32,712.75,17
982,1,1,1,17,11,17028.00,74
983,12,5,1,25,3,13635.33,140
984,12,3,1,26,32,3051.50,46
985,8,1,2,25,32,19030.50,56
986,1,1,1,17,16,10260.83,50
987,1,1,1,19,19,2004.92,16
988,8,3,1,26,32,716.00,20
989,12,5,1,24,1,17072.67,220
990,14,1,1,26,19,1463.42,24
991,16,1,1,21,30,11926.58,630
992,1,3,1,19,26,2281.50,22
993,12,3,1,30,30,248.67,26
994,5,1,1,19,26,1919.00,17
995,1,1,1,17,25,12203.25,64
996,10,1,1,5,21,5614.00,64
997,5,1,1,19,32,2392.00,26
998,8,1,1,32,32,4167.42,38
999,10,1,1,13,13,257.67,30
1000,7,3,1,25,25,6545.00,80
1001,0,1,2,1,3,17483.83,28
1002,12,3,1,23,22,52301.08,592
1003,1,1,1,1,1,844.75,12
1004,8,5,1,1,24,19166.08,126
1005,10,1,1,24,11,4622.58,37
1006,8,5,1,22,26,16672.25,80
1007,8,5,1,10,16,4121.25,80
1008,1,5,1,22,11,24585.25,80
1009,12,3,1,1,1,1067.00,48
1010,8,1,1,22,24,18694.92,138
1011,8,3,1,26,19,1992.17,36
1012,8,1,1,6,13,8012.08,58
1013,8,1,1,28,32,14263.67,76
1014,10,1,1,6,30,8235.75,152
1015,10,1,2,1,6,20244.67,36
1016,12,3,1,32,7,26810.67,500
1017,12,5,1,19,5,13771.33,224
1018,8,5,1,32,32,2388.50,26
1019,10,1,1,32,32,3031.50,60
1020,5,1,1,22,30,23329.00,144
1021,2,5,1,17,10,7985.67,100
1022,8,1,1,25,25,4928.83,126
1023,12,3,1,10,3,13016.50,174
1024,5,1,1,1,26,10614.17,84
1025,8,1,1,19,19,2415.17,33
1026,10,1,1,22,22,5221.83,87
1027,8,1,1,22,28,8547.00,110
1028,12,3,1,26,24,9527.25,128.2
1029,10,1,1,32,6,15065.50,198
1030,5,1,1,17,17,2475.50,40
1031,8,1,1,22,5,23259.42,164
1032,5,1,1,22,18,9487.92,114
1033,8,1,1,4,4,4536.08,52.8
1034,8,1,1,32,32,2144.42,32
1035,8,1,1,25,7,9442.17,104
1036,5,5,1,32,32,1570.00,17
1037,1,5,1,26,22,16015.92,64
1038,12,3,1,19,32,3306.83,50
1039,12,3,1,22,20,11018.75,186
1040,1,5,1,5,11,2896.25,22
1041,12,3,1,23,25,31993.92,340
1042,8,3,2,24,12,17863.25,120
1043,8,1,1,25,16,7465.75,114
1044,5,5,1,7,16,5649.25,64
1045,8,1,1,32,10,17515.25,220
1046,1,5,1,22,4,7041.67,40
1047,12,3,1,19,25,24175.83,350
1048,8,5,1,26,17,9179.25,90
1049,16,1,1,19,25,23097.33,286
1050,8,1,1,22,23,50328.67,520
1051,12,5,1,22,32,14776.42,140
1052,8,1,1,32,19,3138.58,56
1053,10,3,1,32,32,2906.75,52
1054,8,1,1,32,9,13471.83,140
1055,1,5,1,17,17,1119.00,18
1056,5,5,1,1,32,12869.25,82
1057,5,1,1,19,26,2020.50,43
1058,8,1,1,19,20,10178.83,90
1059,5,1,1,12,12,3000.08,24
1060,8,5,3,3,24,6796.58,52
1061,8,1,1,6,30,12468.00,84
1062,8,1,1,6,6,3651.33,65.4
1063,5,3,2,24,22,23538.75,34
1064,11,5,1,25,7,9730.83,140
1065,8,1,1,11,23,35854.75,370
1066,8,3,1,10,10,754.08,46
1067,8,1,1,32,32,1489.00,40
1068,1,1,2,3,22,19255.67,49.8
1069,8,1,1,22,22,4465.92,64
1070,4,1,1,22,19,14866.75,76
1071,8,5,3,24,32,6418.25,70
1072,8,1,1,22,10,16491.08,156
1073,5,5,1,11,19,13297.83,120
1074,1,1,1,22,22,5129.83,40
1075,12,1,1,10,26,19060.42,175
1076,8,5,1,17,17,1213.08,18.6
1077,1,1,1,3,17,5485.67,34
1078,8,1,1,22,24,20878.33,184
1079,1,5,1,24,1,18181.00,96
1080,8,1,1,22,10,15432.42,140
1081,8,5,1,1,32,11837.17,116
1082,10,1,1,10,28,10047.83,172.8
1083,5,1,1,27,26,3785.58,29
1084,1,1,1,16,22,9749.83,49
1085,16,1,1,19,14,36573.75,44
1086,8,5,1,22,28,7862.75,64
1087,12,5,1,1,22,7352.33,141
1088,8,1,3,32,32,1005.75,16
1089,12,5,1,32,7,25273.33,464
1090,8,5,1,22,22,4699.92,48
1091,10,1,1,11,24,8004.08,96
1092,12,5,1,10,19,18206.00,172.8
1093,9,1,1,26,32,6814.25,74
1094,12,3,1,10,19,19847.92,194
1095,1,1,1,19,9,14777.67,20
1096,12,3,2,23,32,40116.92,54.8
1097,1,5,1,32,32,6299.67,20
1098,15,1,1,9,20,14529.00,48
1099,1,5,1,5,16,22133.17,113.8
1100,8,5,1,22,22,1122.83,24
1101,12,3,1,24,6,9929.42,190
1102,8,5,1,7,7,5758.67,124
1103,8,1,1,27,27,1641.33,26
1104,8,1,1,19,26,2139.50,32
1105,2,2,2,25,21,28796.67,130
1106,5,1,1,26,4,17207.33,114
1107,8,1,1,4,4,5586.25,68.6
1108,16,1,2,24,21,12778.00,74
1109,8,1,1,25,25,1727.92,40
1110,10,5,1,3,9,4748.00,90
1111,8,5,1,10,25,3532.75,31.8
1112,12,3,1,32,19,3335.67,76
1113,16,1,1,21,9,6130.67,88
1114,8,1,1,25,11,16604.00,95
1115,8,1,1,26,27,5174.08,58
1116,8,1,1,24,26,9542.17,112
1117,5,1,1,9,19,14404.75,140
1118,12,5,1,11,7,26450.92,370
1119,8,1,1,22,8,33426.33,224
1120,8,1,1,22,17,11689.42,102
1121,12,5,1,3,22,16507.50,230
1122,16,1,1,32,32,2867.92,192
1123,8,1,1,26,17,9004.50,36
1124,8,5,1,32,25,22191.75,236
1125,5,1,1,30,5,1746.42,24
1126,12,3,1,32,19,3335.67,76
1127,8,1,1,22,15,36552.58,213
1128,5,3,1,32,22,19490.00,148
1129,9,5,1,22,10,14958.92,166
1130,17,1,1,22,1,11910.83,182
1131,5,5,1,22,22,2414.00,36
1132,10,1,1,22,11,20921.75,188
1133,16,5,1,10,22,17353.42,160
1134,8,5,1,11,17,9792.25,114
1135,5,5,1,20,22,6814.83,24
1136,6,1,1,32,32,1162.50,25
1137,8,1,1,25,25,3906.83,100.8
1138,1,5,1,16,22,14479.33,70
1139,8,1,1,7,7,1125.75,20
1140,12,3,1,32,22,22535.83,320
1141,10,3,1,19,24,8896.33,96
1142,12,1,1,32,32,2410.17,44
1143,16,1,1,17,24,11709.42,162
1144,1,3,1,8,32,13499.08,70
1145,12,3,1,1,32,13362.92,130
1146,10,1,1,19,13,25269.67,196
1147,5,1,1,27,3,4812.50,44
1148,1,5,1,22,22,1207.58,19
1149,16,1,1,6,12,18671.83,274
1150,12,3,1,25,18,18937.92,406
1151,12,3,1,25,6,9646.00,144
1152,12,3,1,32,4,22134.75,300
1153,8,1,1,7,7,5550.83,156
1154,10,1,1,24,21,12106.17,90
1155,12,5,1,1,32,12598.75,210
1156,5,5,1,8,8,3469.00,36
1157,5,5,1,9,22,22084.42,42
1158,8,1,1,19,28,9893.75,122
1159,12,5,1,19,22,14166.00,220
1160,8,1,1,22,25,19940.17,184
1161,5,1,1,28,28,4262.83,98
1162,12,3,1,24,20,13601.83,286
1163,8,5,1,19,22,11583.42,154
1164,8,1,3,27,27,1540.08,28
1165,5,1,1,22,17,11805.42,66
1166,8,3,1,27,19,5567.75,63.6
1167,5,1,1,32,32,851.42,12
1168,8,5,3,27,27,1540.08,28
1169,10,5,1,24,20,13322.17,83.8
1170,12,3,2,32,14,22494.58,22
1171,1,5,1,16,18,11543.33,80
1172,12,3,1,16,7,8533.33,220
1173,10,1,1,10,23,33392.50,460
1174,5,1,1,22,28,9024.25,70
1175,8,5,1,7,7,6960.42,136
1176,12,3,1,25,5,22024.33,182
1177,8,3,1,32,32,2292.75,41
1178,8,1,1,4,4,4536.08,52.8
1179,8,1,1,22,32,16288.00,90
1180,8,5,1,20,17,5418.17,54
1181,8,1,2,25,3,14213.00,50
1182,10,1,1,32,32,1926.67,52
1183,14,5,1,18,32,21003.17,190
1184,8,5,1,32,5,13230.58,110
1185,5,5,2,30,5,2334.08,16
1186,8,1,1,19,17,8975.67,108
1187,8,5,1,4,22,6266.75,52
1188,14,5,1,1,22,7038.25,52
1189,8,1,1,7,7,3572.08,68
1190,6,2,1,32,32,1714.83,14
1191,4,5,1,22,22,5203.33,30
1192,10,1,1,32,27,3503.92,72
1193,10,1,1,16,28,8826.00,120
1194,10,3,1,16,1,17118.92,180
1195,12,3,1,6,14,16452.83,264
1196,8,5,1,22,22,2116.58,30
1197,14,5,1,26,24,10328.83,60
1198,5,1,1,20,27,5601.67,42
1199,1,1,1,22,1,9085.75,60
1200,7,3,1,32,32,1852.92,18
1201,5,1,1,3,5,8065.83,50
1202,16,3,1,32,26,1546.42,28
1203,4,5,1,22,11,21180.00,90
1204,8,3,1,26,19,5732.67,84
1205,4,2,1,32,27,4637.67,30
1206,5,3,1,32,32,1042.00,18
1207,8,1,1,1,1,745.83,22
1208,8,1,1,19,19,1764.25,27.6
1209,5,1,1,22,22,1365.17,27
1210,5,1,1,17,17,1002.00,18
1211,8,1,1,22,4,9112.58,150
1212,1,5,1,5,26,13743.75,50
1213,10,1,1,5,9,5921.25,54
1214,14,1,1,19,1,8156.92,78
1215,12,3,1,32,22,16123.92,245
1216,8,1,1,25,10,5231.58,85
1217,8,5,1,32,32,2388.50,28
1218,9,5,1,32,10,18347.50,322
1219,5,1,1,19,5,15795.17,84
1220,8,1,1,22,1,8240.50,84
1221,12,5,1,24,22,19980.42,240
1222,1,1,1,17,26,10835.50,32
1223,10,1,1,5,21,7852.08,76
1224,5,1,1,28,19,11128.17,44
1225,12,3,1,32,22,16123.92,245
1226,14,5,1,22,22,1257.42,25
1227,10,3,1,32,32,2358.08,40
1228,8,1,1,22,32,17271.17,144
1229,12,3,1,17,22,16395.00,264
1230,5,1,1,6,32,13215.42,110
1231,16,1,1,32,7,25082.08,404
1232,8,1,1,32,19,6182.17,76
1233,8,1,1,22,26,16248.33,98
1234,8,1,1,24,9,9515.42,96
1235,10,3,1,32,32,1760.17,34
1236,5,5,1,22,22,1054.67,19
1237,8,1,1,17,28,4417.67,90
1238,5,1,1,28,32,14263.67,60
1239,10,1,1,10,12,17258.08,204.6
1240,8,1,1,19,32,4964.75,44
1241,10,2,1,32,32,2464.00,40
1242,5,1,1,22,32,15882.08,90
1243,12,3,2,23,6,27300.50,120
1244,8,5,1,1,1,5354.17,58
1245,5,5,2,6,24,10498.58,20
1246,1,1,1,1,7,32306.50,159
1247,10,3,1,32,32,3157.92,48
1248,5,5,2,22,6,19695.75,46
1249,12,3,1,1,25,22288.42,400
1250,10,1,1,22,5,25726.08,210
1251,1,5,1,9,27,11889.83,38
1252,8,1,1,4,4,2376.08,30
1253,5,1,1,5,19,14750.67,76
1254,0,1,2,10,1,19899.50,193.4
1255,8,5,1,26,20,8165.08,87
1256,8,1,1,1,4,12829.92,182
1257,5,3,1,32,32,1042.00,13
1258,4,1,1,22,22,362.58,14
1259,8,1,1,6,6,3316.67,69.8
1260,10,1,1,32,19,3187.83,62
1261,10,2,1,32,11,11289.50,86
1262,14,1,1,10,24,19012.17,147
1263,8,1,1,32,24,7676.33,62
1264,8,1,1,17,3,4835.75,56
1265,8,1,1,19,19,3607.00,49
1266,1,5,1,11,6,11728.33,76
1267,8,5,1,22,26,16272.92,84
1268,1,5,1,22,28,9410.33,50
1269,14,1,1,22,5,23745.42,124
1270,5,1,1,22,5,24568.58,100
1271,12,3,1,11,23,36889.67,570
1272,1,5,1,32,3,7236.58,60
1273,12,5,1,7,7,5550.83,163
1274,8,1,1,25,16,7465.75,114
1275,10,1,1,22,22,2658.08,93.2
1276,12,3,1,17,21,17072.50,248
1277,8,1,1,22,3,15263.33,110
1278,9,2,1,8,28,27660.92,141
1279,5,1,1,6,12,4718.33,50
1280,8,5,1,1,1,730.67,25
1281,8,1,1,28,6,11615.33,84
1282,5,3,1,6,12,7419.83,42
1283,10,1,1,32,4,22634.83,384
1284,8,1,1,22,22,715.25,26
1285,10,1,1,22,17,10740.50,200
1286,12,1,1,15,25,30540.33,390
1287,10,1,1,24,24,774.17,35
1288,12,3,1,32,17,6646.42,100
1289,5,5,1,22,32,16160.00,70
1290,12,3,1,26,3,10080.42,170
1291,5,1,1,1,22,8113.92,64
1292,12,3,1,19,26,3960.92,46
1293,5,1,1,22,17,11948.75,66
1294,12,3,1,8,19,19609.92,240
1295,1,5,1,20,20,2203.50,18
1296,8,1,1,25,25,7073.92,110
1297,8,1,3,20,20,4303.25,50
1298,8,1,1,32,26,2409.83,62.2
1299,12,3,1,19,25,22220.58,378.8
1300,1,5,1,5,15,10739.75,60
1301,8,3,2,32,27,3970.92,44
1302,10,3,1,1,3,18255.92,410
1303,8,1,1,10,25,11255.17,24
1304,10,1,1,13,13,257.67,30
1305,8,1,1,26,32,1352.17,34
1306,8,5,1,1,22,7819.50,78
1307,5,1,1,32,22,16191.17,130
1308,5,1,1,28,28,1052.00,20
1309,12,3,1,10,23,35776.92,650
1310,10,3,1,22,22,413.83,34.6
1311,5,1,1,1,22,7196.00,76
1312,12,3,1,1,31,38925.67,498
1313,10,1,1,24,11,4845.83,58
1314,4,1,1,22,22,1793.75,22
1315,17,5,1,19,7,23783.75,360
1316,5,1,1,22,20,9723.25,100
1317,12,1,1,28,22,9169.92,110
1318,12,5,1,19,5,14698.75,199
1319,8,1,1,24,24,3864.33,52
1320,12,3,1,22,25,20139.67,300
1321,16,1,1,28,14,19599.67,256
1322,5,1,1,22,21,27903.58,160
1323,5,1,1,31,5,17728.92,82
1324,8,5,1,22,19,11484.75,91.8
1325,18,5,1,22,19,14179.92,208
1326,8,5,1,22,11,25350.25,124
1327,1,5,1,27,26,7232.33,36
1328,12,3,1,32,15,22182.17,310
1329,8,5,3,24,24,2187.92,26
1330,10,1,1,6,30,8487.17,118.4
1331,12,3,1,32,21,21687.25,240
1332,8,1,1,22,22,8897.00,74
1333,5,1,1,32,19,2840.75,26
1334,4,1,2,24,12,25116.00,33
1335,8,1,1,22,32,17945.42,112
1336,16,1,2,13,8,16540.50,80
1337,10,3,1,19,32,2941.08,42
1338,8,5,1,20,19,5518.08,54
1339,16,3,1,32,22,16094.75,166
1340,8,5,1,24,5,4571.83,45.4
1341,8,1,1,25,25,1161.00,24
1342,0,1,2,27,32,4564.75,18
1343,12,3,1,22,22,812.92,40
1344,10,1,1,26,19,1839.67,34
1345,1,5,1,25,25,2493.33,22
1346,12,5,1,1,17,11170.75,156
1347,10,1,1,32,9,16180.67,184
1348,8,1,2,25,11,17328.75,50
1349,14,5,1,32,27,4464.83,45.8
1350,14,5,1,1,26,10898.25,72
1351,10,1,1,10,12,18186.67,210.2
1352,8,1,1,22,22,2224.42,30
1353,8,1,1,26,19,1582.67,40
1354,8,1,1,1,17,14157.00,106
1355,5,1,1,3,11,6558.92,32
1356,8,1,1,24,26,10584.92,90
1357,5,1,1,26,10,19097.83,150
1358,5,3,1,32,32,1709.17,18
1359,12,5,1,24,22,20133.50,230
1360,5,1,1,26,32,1651.92,18
1361,14,5,1,32,30,10543.67,82
1362,6,1,1,24,6,15434.67,60
1363,8,5,1,22,22,452.42,16
1364,12,5,1,1,22,8097.00,144
1365,8,1,1,32,26,1434.50,20
1366,5,1,1,22,22,694.50,16
1367,16,3,1,19,7,25064.67,176
1368,1,3,1,32,32,2181.67,14
1369,16,3,1,4,19,20426.17,168
1370,12,5,1,3,25,13090.25,296
1371,5,1,1,10,16,7422.50,92
1372,1,5,1,26,11,12131.83,51.6
1373,8,1,1,27,30,11075.00,109
1374,8,1,1,3,6,4375.17,64
1375,8,1,3,27,5,11894.67,100
1376,5,5,1,22,22,5093.00,48
1377,12,3,1,22,5,24643.83,336
1378,16,3,1,19,19,2758.75,74
1379,12,3,1,25,5,20316.67,192
1380,10,1,1,32,17,10006.67,150
1381,10,3,1,20,32,6508.58,80
1382,1,1,1,1,24,16785.08,86
1383,8,1,1,32,22,16616.25,142
1384,8,4,1,22,3,18031.33,130
1385,1,5,1,22,4,6852.17,42
1386,12,3,1,22,32,17344.75,250
1387,1,5,1,5,21,7142.08,40
1388,16,1,1,22,1,7401.17,118
1389,8,3,1,32,22,17982.50,200
1390,10,5,1,6,25,8953.08,126
1391,12,1,1,22,31,40889.67,618
1392,8,1,1,32,32,2862.50,35
1393,16,3,1,22,32,16113.08,166
1394,11,4,3,6,10,7308.00,146
1395,10,3,1,24,32,5343.42,110
1396,5,1,1,12,12,3000.08,30
1397,12,3,1,1,11,18810.75,200
1398,12,3,1,8,32,17402.42,200
1399,5,5,1,22,1,2766.75,36
1400,10,1,1,24,24,3592.42,52
1401,8,1,1,32,6,13849.50,130
1402,5,1,1,28,10,9678.25,143
1403,8,1,1,6,6,4703.92,84
1404,12,3,1,25,24,19961.50,160
1405,1,1,1,17,17,1701.67,20
1406,8,1,1,22,3,18276.83,130
1407,12,3,1,24,25,20710.58,340
1408,12,5,1,26,30,12411.33,220
1409,8,1,1,6,6,3651.33,65.4
1410,1,5,1,22,22,2002.67,18
1411,11,5,1,22,26,13859.58,190
1412,8,1,1,28,28,1546.25,36
1413,5,1,1,3,9,1704.50,26
1414,4,2,1,32,32,1274.33,14
1415,5,3,1,32,19,1520.50,22
1416,17,5,1,22,5,23532.33,220
1417,10,3,1,32,32,2866.17,50
1418,12,3,2,25,3,14571.17,168
1419,8,1,1,22,19,12909.75,144
1420,10,1,1,24,8,10599.42,172
1421,1,1,1,1,1,854.25,20
1422,12,5,2,1,24,20879.33,18
1423,14,1,1,22,17,10035.25,98
1424,8,1,1,19,3,10899.75,66
1425,8,1,1,24,24,2099.17,30
1426,3,1,1,26,22,15613.75,166
1427,12,4,1,5,8,7533.83,140
1428,16,5,1,24,32,9008.42,104
1429,5,1,1,3,9,4978.08,36
1430,10,1,1,22,3,15302.42,144
1431,8,1,1,32,17,6607.67,96
1432,8,5,1,22,22,4266.08,39
1433,5,1,1,9,11,4857.50,36
1434,8,1,1,22,17,11039.33,84
1435,10,1,1,28,28,4040.83,90
